corp_code,recddate,filename'
556391,2016-12-12 00:00:00.000,12122016_BSE ANN_Operational_IRB Infrast.pdf'
555999,2016-12-09 00:00:00.000,09122016_BSE ANN_Others_Jaiprakash Power Ventures.pdf'
556293,2016-12-07 00:00:00.000,07122016_BSE ANN_Buy back_KPR Mill.pdf'
102902,2015-05-05 00:00:00.000,05052015_BSE ANN_operational data_Mahindra & Mahindra.pdf'
102902,2015-05-05 00:00:00.000,05052015_BSE ANN_Operational_Mahindra & Mahindra.pdf'
102980,2015-05-05 00:00:00.000,05052015_BSE ANN_Operational data_Maruti Suzuki.pdf'
101442,2017-06-20 00:00:00.000,20062017_BSE ANN_Others_Fag Bearings.pdf'
101442,2017-06-21 00:00:00.000,21062017_BSE ANN_Name change_Fag Bearing.pdf'
101451,2017-06-27 00:00:00.000,27062017_BSE ANN_Capital Raising_Federal bank.pdf'
556156,2015-02-23 00:00:00.000,23022015_BSE Ann_Loan_ MAHINDRA CIE AUTOMOTIVE.pdf'
107288,2016-07-22 00:00:00.000,22072016_BSE ANN_AGM_HDFC BANK LTD.pdf'
101942,2016-07-22 00:00:00.000,22072016_BSE ANN_Operational_Hind Unilever.pdf'
102140,2015-02-13 00:00:00.000,Gillette_India_Ltd_130215.pdf'
555876,2017-02-07 00:00:00.000,07022017_BSE ANN_Others_Bharti Airtel.pdf'
555907,2017-02-08 00:00:00.000,08022017_BSE ANN_Rights_Canara Bank.pdf'
106501,2017-02-08 00:00:00.000,08022017_BSE ANN_Others_Container Corp.pdf'
105639,2017-02-08 00:00:00.000,08022017_BSE ANN_Directors_Hero Motocorp.pdf'
556615,2017-02-07 00:00:00.000,07022017_BSE ANN_Buy Back_NHPC LTD.pdf'
556615,2017-02-08 00:00:00.000,08022017_BSE ANN_Buy back_NHPC.pdf'
556615,2017-02-09 00:00:00.000,09022017_BSE ANN_Buy back_NHPC Ltd.pdf'
103415,2017-02-08 00:00:00.000,08022017_BSE ANN_Operational_NMDC.pdf'
102838,2017-02-08 00:00:00.000,08022017_BSE ANN_Buy back_Ramco Cement.pdf'
105048,2017-02-08 00:00:00.000,08022017_BSE ANN_Operational_Tata Motors.pdf'
105088,2017-02-07 00:00:00.000,07022017_BSE ANN_Others_Thomas Cook.pdf'
100526,2017-07-26 00:00:00.000,26072017_BSE ANN_Buy BAck_Bayer Corpscience.pdf'
106501,2017-07-26 00:00:00.000,26072017_BSE ANN_Others_Container Corp.pdf'
109527,2017-07-27 00:00:00.000,27072017_BSE ANN_Directors Appoint_HCL Technologies.pdf'
102738,2017-07-31 00:00:00.000,31072017_BSE ANN_Merger_Larsen & Tourbo.pdf'
556209,2017-07-27 00:00:00.000,27072017_BSE ANN_Merger_Redington India.pdf'
556613,2017-03-16 00:00:00.000,16032017_BSE ANN_Warrants_Adani Power.pdf'
101721,2017-03-14 00:00:00.000,14032017_BSE ANN_Buy back_Apar Industries.pdf'
555876,2017-03-15 00:00:00.000,15032017_BSE ANN_Others_Bharti Airtel.pdf'
100926,2017-03-31 00:00:00.000,31032017_BSE ANN_Acquisition_Cipla.pdf'
556271,1999-12-18 00:00:00.000,18121999_BSE ANN_Open Offer_DLF Cement.pdf'
101312,2017-04-01 00:00:00.000,01042017_BSE ANN_Operational_Eicher Motors.pdf'
101399,2017-04-03 00:00:00.000,03042017_BSE ANN_Operational_Escorts.pdf'
102140,2017-03-31 00:00:00.000,31032017_BSE ANN_Others_Gillette India.pdf'
105639,2017-03-31 00:00:00.000,31032017_BSE ANN_Operational_Hero Motocorp.pdf'
556011,2017-03-31 00:00:00.000,31032017_BSE ANN_Others_IIFL Holdings.pdf'
557694,2017-03-31 00:00:00.000,31032017_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
559832,2017-03-31 00:00:00.000,31032017_BSE ANN_Others_Interglobe Aviation.pdf'
107402,2017-04-02 00:00:00.000,02042017_BSE ANN_Operational_JSW Steel.pdf'
107402,2017-03-31 00:00:00.000,31032017_BSE ANN_Others_JSW Steel.pdf'
102902,2017-04-02 00:00:00.000,02042017_BSE ANN_Operational_Mahindra & Mahindra.pdf'
103370,2017-04-01 00:00:00.000,01042017_BSE ANN_Operational_NLC INDIA.pdf'
556346,2017-03-28 00:00:00.000,28032017_BSE ANN_Buy back_Oil India.pdf'
557691,2015-09-04 00:00:00.000,04092015_BSE ANN_merger_Pantaloons Fashion & Ret.pdf'
557694,2017-03-15 00:00:00.000,15032017_BSE ANN_LOAN_Indiabulls Housing Fin.pdf'
105639,2015-03-02 00:00:00.000,Hero_MotoCorp_Ltd Operational data 020315.pdf'
100521,2015-08-06 00:00:00.000,06082015_BSE ANN_SPLIT_Bata India.pdf'
102040,2017-02-21 00:00:00.000,21022017_BSE ANN_Operational_IFCI Ltd.pdf'
555961,2017-02-20 00:00:00.000,20022017_BSE ANN_Directors_Tata Consultancy.pdf'
557037,2017-02-20 00:00:00.000,20022017_BSE ANN_Others_Texmaco Rail & Eng.pdf'
556036,2016-09-01 00:00:00.000,01092016_BSE ANN_Others_Jk Cement.pdf'
109835,2016-09-01 00:00:00.000,01092016_BSE ANN_LOAN_Manappuram Finan.pdf'
102980,2016-09-01 00:00:00.000,01092016_BSE ANN_Operational_Maruti Suzuki.pdf'
100746,2016-09-02 00:00:00.000,02092016_BSE ANN_Directors_Mphasis.pdf'
555949,2016-09-01 00:00:00.000,01092016_BSE ANN_Directors_Petronet LNG.pdf'
556213,2016-09-01 00:00:00.000,01092016_BSE ANN_BONUS_Power Finance Corp.pdf'
102838,2016-09-01 00:00:00.000,01092016_BSE ANN_Others_Ramco Cement.pdf'
104423,2016-09-01 00:00:00.000,01092016_BSE ANN_Operational_Shree Cement.pdf'
106553,2016-12-03 00:00:00.000,03122016_BSE ANN_LOAN_Bajaj Finance.pdf'
555876,2016-12-06 00:00:00.000,06122016_BSE ANN_Directors_Bharti Airtel.pdf'
101054,2016-12-02 00:00:00.000,02122016_BSE ANN_Others_Crompton Greaves.pdf'
101054,2016-12-07 00:00:00.000,07122016_BSE ANN_Others_Crompton Greaves.pdf'
105654,2010-07-23 00:00:00.000,Adani Enterprises_QIP_23.07.10.pdf'
102902,2015-09-05 00:00:00.000,05092015_BSE ANN_Others_Mahindra & Mahindra.pdf'
109351,2017-03-14 00:00:00.000,14032017_BSE ANN_Acquisition_Indusind Bank.pdf'
107402,2017-03-15 00:00:00.000,15032017_BSE ANN_Operational_JSW Steel.pdf'
102738,2017-03-14 00:00:00.000,14032017_BSE ANN_Others_Larsen & Toubro.pdf'
102738,2016-09-23 00:00:00.000,23092016_BSE ANN_Capital raising_Larsen & Torbro.pdf'
100746,2017-03-14 00:00:00.000,14032017_BSE ANN_Buy back_Mphasis.pdf'
100746,2017-03-15 00:00:00.000,15032017_BSE ANN_Buy back_Mphasis.pdf'
555962,2017-03-15 00:00:00.000,15032017_BSE ANN_Merger_NIIT Technologies.pdf'
103415,2017-03-14 00:00:00.000,14032017_BSE ANN_Operational_NMDC.pdf'
555658,2017-03-10 00:00:00.000,10032017_BSE ANN_Others_Power Grid.pdf'
104590,2017-03-13 00:00:00.000,13032017_BSE ANN_Buy back_SKF India.pdf'
105004,2017-03-14 00:00:00.000,14032017_BSE ANN_Operational_Tata Chemicals.pdf'
105019,2017-03-15 00:00:00.000,15032017_BSE ANN_Operational_Tata Power.pdf'
105200,2017-03-15 00:00:00.000,15032017_BSE ANN_Directors_Tube Investments.pdf'
102029,2016-07-22 00:00:00.000,22072016_BSE ANN_AGM_IDBI BANK.pdf'
556011,2016-07-21 00:00:00.000,21072016_BSE ANN_Others_IIFL Holdings.pdf'
102287,2016-07-22 00:00:00.000,22072016_BSE ANN_Others_ITI LTD.pdf'
556110,2016-07-25 00:00:00.000,25072016_BSE ANN_Warrants_Jai Balaji.pdf'
109835,2016-07-25 00:00:00.000,25072016_BSE ANN_LOAN_Manappuram Finance.pdf'
100746,2016-07-26 00:00:00.000,26072016_BSE ANN_Open offer_Mphasis.pdf'
555803,2006-11-27 00:00:00.000,KPIT_27-11-2006_split.pdf'
556684,2012-03-26 00:00:00.000,Godrej Properties Limited_QIP_26.03.12.pdf'
109351,2012-11-30 00:00:00.000,Indusind Bank_QIP_30.11.12.pdf'
104341,2016-09-12 00:00:00.000,12092016_BSE ANN_Merger_Vedanta.pdf'
105639,2016-08-16 00:00:00.000,16082016_BSE ANN_Directors_Hero Motocorp.pdf'
101942,2016-08-16 00:00:00.000,16082016_BSE ANN_Acquisition_Hind Unilever.pdf'
101968,2016-08-17 00:00:00.000,17082016_BSE ANN_Others_Hindalco Inds.pdf'
557694,2016-08-11 00:00:00.000,11082016_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
557694,2016-08-16 00:00:00.000,16082016_BSE ANN_Loan_Indiabulls Housing.pdf'
109287,2015-03-09 00:00:00.000,Bank_of_India pref allotmnt 090315.pdf'
101312,2015-03-09 00:00:00.000,Eicher_Motors_Ltd Directors appointment 090315.pdf'
555932,2015-02-24 00:00:00.000,UCO_Bank - pref allotmnt to LIC 240215.pdf'
102086,2015-02-20 00:00:00.000,Trinetra_Cement_Ltd merger 200215.pdf'
556058,2015-02-20 00:00:00.000,Suzlon_Energy_Ltd FCCB CONV 200215.pdf'
103828,2009-03-30 00:00:00.000,30032009_BSE Ann_Capital_P&G.pdf'
556271,2017-02-14 00:00:00.000,14022017_BSE ANN_Others_DLF Limited.pdf'
559730,2017-02-16 00:00:00.000,16022017_BSE ANN_Operational_Gujarat Gas.pdf'
556293,2017-02-14 00:00:00.000,14022017_BSE ANN_Buy back_KPR Mill.pdf'
100271,2015-08-11 00:00:00.000,11082015_BSE ANN_LOAN_Apollo tyres Ltd.pdf'
556232,2015-09-17 00:00:00.000,17092015_BSE ANN_capital raising_Astral poly tech.pdf'
104856,2015-09-18 00:00:00.000,18092015_BSE ANN_Others_Sun pharma.pdf'
105048,2016-09-01 00:00:00.000,01092016_BSE ANN_Operational_Tata Motors.pdf'
105083,2016-08-26 00:00:00.000,26082016_BSE ANN_Others_Thermax.pdf'
105215,2016-09-01 00:00:00.000,01092016_BSE ANN_Operational_TVS MOTOR.pdf'
555956,2016-09-01 00:00:00.000,01092016_BSE ANN_Operational_Ultra tech.pdf'
555886,2006-08-14 00:00:00.000,14082006_BSE Ann_Pref_Oracle.pdf'
103476,2015-03-05 00:00:00.000,Oil_&_Natural_Gas_Corporation_Ltd operational data 050315.pdf'
105540,2017-03-23 00:00:00.000,23032017_BSE ANN_Directors_Welspun India.pdf'
556000,2017-03-23 00:00:00.000,23032017_BSE ANN_Capital raising_Yes bank Ltd.pdf'
555882,2016-09-15 00:00:00.000,15092016_BSE ANN_PREF_Punjab National.pdf'
556078,2016-09-15 00:00:00.000,15092016_BSE ANN_Merger_PVR LTD.pdf'
104764,2016-09-14 00:00:00.000,14092016_BSE ANN_LOAN_State Bank of India.pdf'
104856,2016-09-13 00:00:00.000,13092016_BSE ANN_BUY BACK_Sun Pharmaceutical.pdf'
556058,2016-09-16 00:00:00.000,16092016_BSE ANN_Operational_Suzlon energy.pdf'
105019,2016-09-14 00:00:00.000,14092016_BSE ANN_Acquisition_Tata Power.pdf'
102711,2016-09-15 00:00:00.000,15092016_BSE ANN_LOAN_Trent Ltd.pdf'
105200,2016-09-15 00:00:00.000,15092016_BSE ANN_Others_Tube Inv.pdf'
104505,2016-05-06 00:00:00.000,06052016_BSE ANN_LOAN_Shriram Transport.pdf'
556119,2016-07-04 00:00:00.000,04072016_BSE ANN_Split_Solar Ind.pdf'
105048,2016-07-04 00:00:00.000,04072016_BSE ANN_Operational_Tata Motors.pdf'
555600,2016-07-05 00:00:00.000,05072016_BSE ANN_Capital Raising_Tata Teleservice.pdf'
100465,2015-05-05 00:00:00.000,05052015_BSE ANN_Operational_Force motors.pdf'
104764,2016-12-20 00:00:00.000,20122016_BSE ANN_Capital Raising_State Bank of India.pdf'
104856,2016-12-20 00:00:00.000,20122016_BSE ANN_Acquisition_Sun Pharma.pdf'
105048,2016-12-19 00:00:00.000,19122016_BSE ANN_Directors_Tata Motors.pdf'
105114,2016-12-19 00:00:00.000,19122016_BSE ANN_Directors_Tata Steel.pdf'
103415,2017-07-13 00:00:00.000,13072017_BSE ANN_Operational_NMDC.pdf'
556066,2015-05-13 00:00:00.000,13052015_BSE ANN_Others_Central bank of India .pdf'
107887,2015-05-13 00:00:00.000,13052015_BSE ANN_operational_Gail (india).pdf'
104856,2016-06-28 00:00:00.000,28062016_BSE ANN_Buy back_Sun Pharma.pdf'
102711,2016-06-28 00:00:00.000,28062016_BSE ANN_SPLIT_Trent Ltd.pdf'
557691,2016-07-05 00:00:00.000,05072016_BSE ANN_Acquisition_Aditya Birla Fashion.pdf'
106553,2016-07-04 00:00:00.000,04072016_BSE ANN_LOAN_Bajajj Finance.pdf'
557521,2016-06-29 00:00:00.000,29062016_BSE ANN_Buy back_Bharti Infratel.pdf'
101314,2016-07-05 00:00:00.000,05072016_BSE ANN_Operational_EID Parry.pdf'
100465,2016-07-05 00:00:00.000,05072016_BSE ANN_Operational_Force Motors.pdf'
102040,2016-07-04 00:00:00.000,04072016_BSE ANN_others_IFCI.pdf'
102902,2016-07-04 00:00:00.000,04072016_BSE ANN_Operational_Mahindra & Mahindra.pdf'
104505,2016-07-05 00:00:00.000,05072016_BSE ANN_LOAN_Shriram Transport.pdf'
555949,2017-05-19 00:00:00.000,19052017_BSE ANN_Bonus_Petronet LNG Ltd.pdf'
103681,2017-05-25 00:00:00.000,25052017_BSE ANN_Merger_Phillips Carbon Black Ltd.pdf'
556951,2017-07-04 00:00:00.000,04072017_BSE ANN_Merger_Prestige Estate.pdf'
102838,2017-07-04 00:00:00.000,04072017_BSE ANN_Buy back_Ramco Cement.pdf'
555954,2017-07-13 00:00:00.000,13072017_BSE ANN_Capital raising_Ramkrishna Forgings.pdf'
105024,2017-07-03 00:00:00.000,03072017_BSE ANN_Directors_Tata Global bev.pdf'
105048,2017-07-01 00:00:00.000,01072017_BSE ANN_Operational_Tata Motors.pdf'
105048,2017-07-05 00:00:00.000,05072017_BSE ANN_Operational_Tata motors.pdf'
105048,2017-07-08 00:00:00.000,08072017_BSE ANN_Operational_Tata Motors.pdf'
105048,2017-07-12 00:00:00.000,12072017_BSE ANN_Operational_Tata Motors.pdf'
105114,2017-07-01 00:00:00.000,01072017_BSE ANN_Operational_Tata Steel.pdf'
105114,2017-07-11 00:00:00.000,11072017_BSE ANN_Operational_Tata Steel.pdf'
105026,2017-07-04 00:00:00.000,04072017_BSE ANN_Merger_Timken.pdf'
556406,2017-05-19 00:00:00.000,19052017_BSE ANN_others_Titagarh Wagons.pdf'
106258,2017-07-04 00:00:00.000,04072017_BSE ANN_BUY BACK_TTK Prest.pdf'
105215,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_TVS motor Co.pdf'
102980,2017-07-01 00:00:00.000,01072017_BSE ANN_Operational_Maruti Suzuki.pdf'
102980,2017-07-04 00:00:00.000,04072017_BSE ANN_Operational_Maruti Suzuki.pdf'
102893,2016-09-01 00:00:00.000,01092016_BSE ANN_Others_Vardhman Textiles.pdf'
105628,2016-08-31 00:00:00.000,31082016_BSE ANN_Others_Zee entertainment.pdf'
556373,2016-08-29 00:00:00.000,29082016_BSE ANN_BUy back_Eclerc Services.pdf'
557694,2016-09-13 00:00:00.000,13092016_BSE ANN_LOAN_Indiabulls Housing.pdf'
556156,2016-09-12 00:00:00.000,12092016_BSE ANN_Others_Mahindra CIE Automotive.pdf'
109835,2016-09-12 00:00:00.000,12092016_BSE ANN_LOAN_Manappuram Finance.pdf'
103168,2016-09-13 00:00:00.000,13092016_BSE ANN_Capital raising_Motherson Sumi.pdf'
111122,2015-09-22 00:00:00.000,22092015_BSE ANN_SPLIT_Cadila healthcare.pdf'
556154,2015-09-17 00:00:00.000,17092015_BSE ANN_Operational_GMR Infrastructure.pdf'
103168,2016-02-09 00:00:00.000,09022016_BSE ANN_OTHERS_MOTHERSON SUMI.pdf'
101442,2015-02-11 00:00:00.000,FAG_Bearings_India_Ltd merger 110215.pdf'
555658,2017-02-10 00:00:00.000,10022017_BSE ANN_Others_Power Grid.pdf'
104764,2017-06-08 00:00:00.000,08062017_BSE ANN_Capital Raising_Stata Bank of India.pdf'
104764,2017-06-09 00:00:00.000,09062017_BSE ANN_Capital Raising_State bank of India.pdf'
104764,2017-06-12 00:00:00.000,12062017_BSE ANN_Capital Raising_State Bank of India.pdf'
555961,2017-06-08 00:00:00.000,08062017_BSE ANN_Buy back_Tata Consultancy.pdf'
105019,2017-03-23 00:00:00.000,23032017_BSE ANN_Operational_Tata Power.pdf'
107402,2015-02-16 00:00:00.000,JSW_Steel_Ltd Prod JAN 15 .160215.pdf'
102209,2015-02-16 00:00:00.000,Infosys_Ltd- panaya acquisition160215.pdf'
104341,2016-09-09 00:00:00.000,09092016_BSE ANN_Merger_Vedanta.pdf'
556000,2016-09-08 00:00:00.000,08092016_BSE ANN_Capital raising_Yes bank.pdf'
100271,2016-09-15 00:00:00.000,15092016_BSE ANN_Operational_Apollo tyres.pdf'
100344,2016-09-14 00:00:00.000,14092016_BSE ANN_Merger_Ashok Leyland.pdf'
106553,2016-09-16 00:00:00.000,16092016_BSE ANN_LOAN_Bajaj Finance.pdf'
100538,2016-09-14 00:00:00.000,14092016_BSE ANN_Buy back_BEL.pdf'
100818,2016-09-15 00:00:00.000,15092016_BSE ANN_Directors_Castrol.pdf'
101968,2016-09-14 00:00:00.000,14092016_BSE ANN_Directors_Hindalco Ind.pdf'
102029,2016-09-16 00:00:00.000,16092016_BSE ANN_Directors_IDBI Bank.pdf'
557694,2016-09-15 00:00:00.000,15092016_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
556156,2016-09-16 00:00:00.000,16092016_BSE ANN_Capital raising_Mahindra CIE.pdf'
103168,2016-09-15 00:00:00.000,15092016_BSE ANN_Capital Raising_Motherson Sumi.pdf'
103168,2016-09-16 00:00:00.000,16092016_BSE ANN_Capital raising_motherson Sumi.pdf'
103415,2016-09-12 00:00:00.000,12092016_BSE ANN_Buy back_NMDC Limited.pdf'
104505,2017-02-10 00:00:00.000,10022017_BSE ANN_LOAN_Shriram Transport finance.pdf'
105004,2017-02-09 00:00:00.000,09022017_BSE ANN_Others_Tata Chemicals.pdf'
555600,2017-02-10 00:00:00.000,10022017_BSE ANN_Operational_Tata Teleservices.pdf'
102893,2017-02-09 00:00:00.000,09022017_BSE ANN_Operational_Vardhman Textiles.pdf'
100551,2017-02-14 00:00:00.000,14022017_BSE ANN_Operational_BEML.pdf'
555876,2017-02-07 00:00:00.000,07022017_BSE ANN_LOAN_Bharti Airtel.pdf'
100785,2017-02-13 00:00:00.000,13022017_BSE ANN_Others_Can Fin Homes.pdf'
556223,2017-02-13 00:00:00.000,13022017_BSE ANN_LOAN_Idea Cellular.pdf'
109547,2017-02-10 00:00:00.000,10022017_BSE ANN_Pref_J & K bank.pdf'
560038,2017-02-11 00:00:00.000,11022017_BSE ANN_Directors_Mahanagar Gas.pdf'
103179,2017-02-03 00:00:00.000,03022017_BSE ANN_LOAN_MRF LTD.pdf'
556615,2017-02-13 00:00:00.000,13022017_BSE ANN_Buy back_NHPC.pdf'
104590,2017-02-13 00:00:00.000,13022017_BSE ANN_Buy back_SKF India.pdf'
556683,2015-03-25 00:00:00.000,25032015_BSE Ann_capital raising_JSW Energy Ltd.pdf'
556155,2017-03-06 00:00:00.000,06032017_BSE ANN_Acquisition_Tech Mahindra.pdf'
556363,2017-02-14 00:00:00.000,14022017_BSE ANN_Others_Adani Port and Special.pdf'
556613,2017-02-16 00:00:00.000,16022017_BSE ANN_Warrants_Adani Power.pdf'
100267,2017-02-14 00:00:00.000,14022017_BSE ANN_LOAN_Apollo Hospital.pdf'
100365,2017-02-16 00:00:00.000,16022017_BSE ANN_Others_Asian Paints.pdf'
555876,2017-02-16 00:00:00.000,16022017_BSE ANN_Merger_Bharti Airtel.pdf'
106501,2017-02-15 00:00:00.000,15022017_BSE ANN_Bonus_Container Corp.pdf'
109449,2010-05-23 00:00:00.000,ICICI Bank_23.05.2010_Notice on merger of Bank of Rajasthan.pdf'
105048,2015-05-05 00:00:00.000,05052015_BSE ANN_Operational data_Tata motors.pdf'
105114,2012-02-09 00:00:00.000,09022012_BSE ANN_Capital Raising_Tata Steel.pdf'
103168,2017-06-30 00:00:00.000,30062017_BSE ANN_Others_Motherson Sumi Systems.pdf'
559966,2017-06-27 00:00:00.000,27062017_BSE ANN_Merger_Narayan Hrudayalaya.pdf'
103381,2017-06-20 00:00:00.000,20062017_BSE ANN_LOAN_Piramal Enterp.pdf'
103381,2017-06-23 00:00:00.000,23062017_BSE ANN_LOAN_Piramal Enterprises.pdf'
103381,2017-06-27 00:00:00.000,27062017_BSE ANN_LOAN_Piramal Enterprises.pdf'
104027,2017-06-28 00:00:00.000,28062017_BSE ANN_OFS_RCF LTD.pdf'
104505,2017-06-27 00:00:00.000,27062017_BSE ANN_LOAN_Shriram Transport Finance.pdf'
104590,2017-06-21 00:00:00.000,21062017_BSE ANN_Buy back_SKF India.pdf'
104764,2017-06-23 00:00:00.000,23062017_BSE ANN_Directors_State Bank of India.pdf'
556058,2017-06-26 00:00:00.000,26062017_BSE ANN_Capital raising_Suzlon Energy.pdf'
556458,2017-06-21 00:00:00.000,21062017_BSE ANN_LOAN_Tata Motors.pdf'
105048,2017-06-21 00:00:00.000,21062017_BSE ANN_LOAN_Tata Motors.pdf'
105114,2017-06-23 00:00:00.000,23062017_BSE ANN_OThers_Tata Steel.pdf'
556155,2017-06-20 00:00:00.000,20062017_BSE ANN_Others_Tech Mahindra.pdf'
105088,2017-06-29 00:00:00.000,29062017_BSE ANN_Others_Thomas Cook.pdf'
555956,2017-06-29 00:00:00.000,29062017_BSE ANN_Acquisition_Ultra tech Cement.pdf'
108562,2017-05-25 00:00:00.000,25052017_BSE ANN_Others_UPL LTD.pdf'
556363,2017-06-30 00:00:00.000,30062017_BSE ANN_LOAN_Adani Ports and Special.pdf'
101716,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_Ambuja Cement.pdf'
100344,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_Ashok Leyland.pdf'
556418,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_Bajaj Auto.pdf'
101312,2017-07-01 00:00:00.000,01072017_BSE ANN_Operational_Eicher Motors.pdf'
101312,2017-07-01 00:00:00.000,01072017_BSE ANN_OP_Eicher Motors.pdf'
101314,2017-07-13 00:00:00.000,13072017_BSE ANN_Operational_EID Parry.pdf'
101347,2017-06-30 00:00:00.000,30062017_BSE ANN_Others_Elgi Equipments.pdf'
101399,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_Escorts.pdf'
101472,2017-06-30 00:00:00.000,30062017_BSE ANN_Directors_finolex Cables.PDF'
100465,2017-07-05 00:00:00.000,05072017_BSE ANN_Operational_force Motors.pdf'
101691,2017-07-03 00:00:00.000,03072017_BSE ANN_Others_Grasim Industries.pdf'
101691,2017-07-08 00:00:00.000,08072017_BSE ANN_Others_Grasim.pdf'
101691,2017-07-11 00:00:00.000,11072017_BSE ANN_Merger_Grasim Ind.pdf'
109527,2017-07-05 00:00:00.000,05072017_BSE ANN_BUY BACK_HCL Tech.pdf'
109527,2017-03-20 00:00:00.000,20032017_BSE ANN_Buy back_HCL Technlogies ltd.pdf'
105639,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_Hero Motocorp.pdf'
556223,2017-07-01 00:00:00.000,01072017_BSE ANN_Others_Idea Cellular.pdf'
559787,2017-06-30 00:00:00.000,30062017_BSE ANN_Directors_IDFC Bank Ltd.pdf'
556117,2017-07-05 00:00:00.000,05072017_BSE ANN_LOAN_ M AND M Fin.Ser.pdf'
102902,2017-07-01 00:00:00.000,01072017_BSE ANN_Operational_Mahidnra & Mahindra.pdf'
105024,2010-05-03 00:00:00.000,Tata tea_03-05-2010_Name change.pdf'
555968,2017-07-03 00:00:00.000,03072017_BSE ANN_Operational_NTPC.pdf'
103692,2016-09-20 00:00:00.000,20092016_BSE ANN_AGM_Pidilite.pdf'
103381,2016-09-20 00:00:00.000,20092016_BSE ANN_Others_Piramal Enterp.pdf'
556078,2016-09-20 00:00:00.000,20092016_BSE ANN_Merger_PVR LTD.pdf'
556078,2016-02-22 00:00:00.000,22022016_BSE ANN_Directors_PVR.pdf'
105540,2016-09-20 00:00:00.000,20092016_BSE ANN_Others_Welspun India.pdf'
100461,2016-02-10 00:00:00.000,10022016_BSE ANN_Directors Appointment_Bajaj Electricalsllot notice.pdf'
106553,2016-09-08 00:00:00.000,08092016_BSE ANN_LOAN_Bajaj Finance.pdf'
101381,2016-09-08 00:00:00.000,08092016_BSE ANN_OFS_Engineers India.pdf'
101472,2016-09-09 00:00:00.000,09092016_BSE ANN_AGM_Finolex Cables.pdf'
102003,2016-09-09 00:00:00.000,09092016_BSE ANN_Bonus_HPCL.pdf'
109449,2016-09-09 00:00:00.000,09092016_BSE ANN_Others_ICICI BANK.pdf'
557694,2016-09-09 00:00:00.000,09092016_BSE ANN_LOAN_Indiabulls Housing Finance.pdf'
557644,2016-09-08 00:00:00.000,08092016_BSE ANN_Operational_Just Dial.pdf'
102738,2016-09-09 00:00:00.000,09092016_BSE ANN_Others_Larsen & Toubro.pdf'
102980,2016-09-09 00:00:00.000,09092016_BSE ANN_Directors_Maruti Suzuki.pdf'
103168,2016-09-08 00:00:00.000,08092016_BSE ANN_Capital raising_Motherson Sumi.pdf'
104049,2016-09-09 00:00:00.000,09092016_BSE ANN_others_Reliance Ind.pdf'
105048,2016-09-09 00:00:00.000,09092016_BSE ANN_Operational_Tata Motors.pdf'
106501,2016-03-08 00:00:00.000,08032016_BSE ANN_OFS_CONTAINER CORPN.pdf'
101314,2016-03-10 00:00:00.000,10032016_BSE ANN_OPERATIONAL DATA_EID PARRY.pdf'
100465,2016-03-08 00:00:00.000,08032016_BSE ANN_OPERATIONAL DATA_FORCE MOTORS.pdf'
100739,2016-06-18 00:00:00.000,18062016_BSE ANN_Others_BPCL.pdf'
556956,2016-06-17 00:00:00.000,17062016_BSE ANN_Others_coal India.pdf'
101108,2016-06-21 00:00:00.000,21062016_BSE ANN_Operational_DCM Shriram .pdf'
101242,2016-06-17 00:00:00.000,17062016_BSE ANN_Directors_Dr.Reddys lab.pdf'
105500,2015-05-05 00:00:00.000,05052015_BSE ANN_OPerational_Voltas.pdf'
102902,2016-07-27 00:00:00.000,27072016_BSE ANN_Others_Mahindra & Mahindra.pdf'
556271,2009-04-30 00:00:00.000,Company_30-04-2009_DLF.pdf'
104862,2017-02-17 00:00:00.000,17022017_BSE ANN_Demerger_Sundaram Finance.pdf'
104862,2017-02-17 00:00:00.000,17022017_BSE ANN_LOAN_Sundaram Finance.pdf'
104862,2017-02-17 00:00:00.000,17022017_BSE ANN_Merger_Sundaram Finance.pdf'
555961,2017-02-20 00:00:00.000,20022017_BSE ANN_Buy back_Tata Consultancy.pdf'
101571,2016-07-26 00:00:00.000,26072016_BSE ANN_Directors_Alstom T&D India.pdf'
101716,2016-07-28 00:00:00.000,28072016_BSE ANN_Operational_Ambuja Cement.pdf'
555876,2016-07-27 00:00:00.000,27072016_BSE ANN_Directors_Bharti Airtel.pdf'
555907,2016-07-27 00:00:00.000,27072016_BSE ANN_Capital Raising_Canara Bank.pdf'
560106,2016-07-27 00:00:00.000,27072016_BSE ANN_Others_Crompton Greaves  Consumer.pdf'
105654,2016-08-23 00:00:00.000,23082016_BSE ANN_Director_Adani Enterprises.pdf'
557691,2016-08-24 00:00:00.000,24082016_BSE ANN_Merger_Aditya Birla Fashion.pdf'
100595,2016-08-22 00:00:00.000,22082016_BSE ANN_Merger_Bharat Forge.pdf'
